Contig,Orthogroup
Mcav_DN95586_c0_g1_i2,OG0000188
Mcav_DN101565_c0_g1_i11,OG0000189
Mcav_DN108360_c0_g1_i3,OG0000189
Mcav_DN13450_c0_g2_i2,OG0000189
Mcav_DN223971_c0_g1_i1,OG0000189
Mcav_DN241991_c0_g1_i1,OG0000189
Mcav_DN40062_c0_g1_i10,OG0000189
Mcav_DN49711_c0_g1_i2,OG0000189
Mcav_DN49711_c0_g2_i4,OG0000189
Mcav_DN54364_c0_g1_i1,OG0000189
Mcav_DN65373_c1_g1_i1,OG0000189
Mcav_DN66384_c0_g1_i4,OG0000189
Mcav_DN72546_c0_g1_i1,OG0000189
Mcav_DN86696_c0_g2_i6,OG0000189
Mcav_DN74984_c0_g2_i2,OG0045181
Mcav_DN7497_c0_g3_i1,OG0045180
Mcav_DN74993_c0_g1_i1,OG0045183
Mcav_DN74991_c0_g2_i2,OG0045182
Mcav_DN75005_c0_g1_i1,OG0045185
Mcav_DN75002_c0_g1_i1,OG0045184
Mcav_DN75011_c0_g1_i4,OG0045187
Mcav_DN75010_c0_g2_i3,OG0045186
Mcav_DN75024_c0_g1_i1,OG0045189
Mcav_DN75018_c0_g1_i4,OG0045188
Mcav_DN69597_c0_g1_i3,OG0008409
Mcav_DN146743_c0_g1_i1,OG0008408
Mcav_DN43587_c0_g1_i1,OG0008403
Mcav_DN93860_c1_g1_i1,OG0008403
Mcav_DN211893_c0_g1_i1,OG0008402
Mcav_DN10934_c2_g1_i4,OG0008401
Mcav_DN89885_c3_g1_i2,OG0008400
Mcav_DN343399_c0_g1_i1,OG0008407
Mcav_DN72947_c0_g1_i1,OG0008407
Mcav_DN91403_c1_g1_i1,OG0008406
Mcav_DN217916_c0_g1_i1,OG0008405
Mcav_DN269765_c0_g1_i1,OG0008405
Mcav_DN291070_c0_g1_i1,OG0008405
Mcav_DN253117_c0_g1_i1,OG0008404
Mcav_DN3643_c0_g2_i3,OG0013928
Mcav_DN22042_c0_g2_i2,OG0013929
Mcav_DN78169_c0_g1_i3,OG0005608
Mcav_DN7806_c1_g1_i5,OG0005609
Mcav_DN15928_c0_g1_i21,OG0000238
Mcav_DN21470_c2_g2_i1,OG0000238
Mcav_DN31218_c1_g1_i1,OG0000238
Mcav_DN34551_c2_g2_i1,OG0000238
Mcav_DN36754_c0_g1_i6,OG0000238
Mcav_DN41267_c0_g1_i3,OG0000238
Mcav_DN41944_c0_g2_i3,OG0000238
Mcav_DN45694_c0_g1_i2,OG0000238
Mcav_DN56337_c0_g1_i2,OG0000238
Mcav_DN58693_c1_g1_i1,OG0000238
Mcav_DN59802_c4_g1_i1,OG0000238
Mcav_DN128_c0_g1_i10,OG0000239
Mcav_DN149249_c0_g1_i1,OG0000239
Mcav_DN37318_c0_g1_i1,OG0000239
Mcav_DN392515_c0_g1_i1,OG0000239
Mcav_DN32342_c0_g1_i2,OG0041531
Mcav_DN291238_c0_g1_i1,OG0013920
Mcav_DN11014_c3_g1_i9,OG0000235
Mcav_DN21938_c0_g1_i4,OG0000235
Mcav_DN229285_c0_g1_i1,OG0000235
Mcav_DN39846_c0_g1_i1,OG0000235
Mcav_DN63862_c0_g1_i3,OG0000235
Mcav_DN6845_c0_g1_i3,OG0000235
Mcav_DN27643_c0_g1_i1,OG0013922
Mcav_DN30142_c0_g1_i3,OG0013923
Mcav_DN31731_c0_g2_i1,OG0013924
Mcav_DN17492_c0_g1_i2,OG0013925
Mcav_DN17492_c0_g2_i1,OG0013925
Mcav_DN13638_c1_g1_i4,OG0005604
Mcav_DN162779_c0_g1_i1,OG0005605
Mcav_DN32357_c0_g1_i13,OG0041533
Mcav_DN32365_c0_g1_i1,OG0041534
Mcav_DN61366_c0_g1_i11,OG0022524
Mcav_DN32375_c0_g1_i6,OG0041535
Mcav_DN32376_c0_g1_i2,OG0041536
Mcav_DN32392_c3_g1_i1,OG0041537
0,OG0035561
Mcav_DN79306_c0_g1_i1,OG0022525
0,OG0034015
0,OG0033779
0,OG0033778
Mcav_DN35919_c0_g1_i3,OG0042268
0,OG0033773
0,OG0033772
Mcav_DN189873_c0_g1_i1,OG0033771
0,OG0033770
Mcav_DN47723_c0_g1_i1,OG0033777
0,OG0033776
0,OG0033775
0,OG0033774
Mcav_DN348432_c0_g1_i1,OG0036037
0,OG0036036
0,OG0036035
Mcav_DN197012_c0_g1_i1,OG0036034
0,OG0036033
0,OG0036032
0,OG0047129
Mcav_DN102498_c1_g1_i1,OG0036031
Mcav_DN70214_c0_g2_i1,OG0003769
Mcav_DN17897_c1_g1_i6,OG0003768
Mcav_DN116507_c0_g1_i2,OG0003767
Mcav_DN29613_c1_g1_i6,OG0003766
Mcav_DN345987_c0_g1_i1,OG0003766
Mcav_DN126717_c0_g1_i5,OG0003765
Mcav_DN3525_c0_g1_i1,OG0003765
Mcav_DN32262_c1_g1_i1,OG0003764
Mcav_DN72895_c0_g1_i1,OG0003764
Mcav_DN72895_c1_g1_i1,OG0003764
0,OG0003763
Mcav_DN199037_c0_g1_i4,OG0003762
Mcav_DN29036_c0_g1_i2,OG0003762
Mcav_DN5391_c0_g2_i1,OG0003762
Mcav_DN5391_c0_g3_i4,OG0003762
Mcav_DN154050_c0_g1_i1,OG0003761
Mcav_DN206492_c0_g1_i1,OG0003761
Mcav_DN291538_c0_g1_i1,OG0003761
Mcav_DN149115_c0_g1_i1,OG0003760
Mcav_DN265638_c0_g1_i1,OG0003760
Mcav_DN300103_c0_g1_i1,OG0003760
0,OG0033136
0,OG0017133
0,OG0017132
0,OG0017131
Mcav_DN444_c0_g1_i6,OG0012322
Mcav_DN12317_c0_g2_i1,OG0017137
0,OG0017136
Mcav_DN364142_c0_g1_i1,OG0017135
Mcav_DN984_c1_g2_i3,OG0017134
Mcav_DN4624_c3_g1_i2,OG0012329
Mcav_DN46228_c0_g1_i10,OG0012328
0,OG0017139
0,OG0017138
Mcav_DN386314_c0_g1_i1,OG0022522
Mcav_DN5692_c0_g2_i13,OG0010781
Mcav_DN9122_c0_g2_i2,OG0010780
Mcav_DN11203_c0_g1_i2,OG0010783
Mcav_DN8098_c0_g1_i9,OG0010782
Mcav_DN21223_c0_g1_i3,OG0010785
Mcav_DN27612_c0_g1_i6,OG0010784
Mcav_DN85572_c0_g1_i6,OG0010784
Mcav_DN22249_c0_g1_i8,OG0010787
Mcav_DN2682_c2_g3_i1,OG0010786
Mcav_DN73095_c0_g1_i5,OG0010789
Mcav_DN16608_c0_g1_i2,OG0010788
Mcav_DN23202_c0_g1_i1,OG0039614
0,OG0033138
0,OG0034208
0,OG0034209
Mcav_DN89152_c0_g1_i3,OG0034202
Mcav_DN58725_c0_g1_i3,OG0034203
0,OG0034200
0,OG0034201
0,OG0034206
Mcav_DN338301_c0_g1_i1,OG0022523
0,OG0034204
0,OG0034205
Mcav_DN23176_c0_g1_i4,OG0039610
0,OG0035121
Mcav_DN23179_c0_g2_i1,OG0039611
Mcav_DN78669_c0_g1_i4,OG0045396
Mcav_DN198458_c0_g1_i1,OG0011788
Mcav_DN351783_c0_g1_i1,OG0011788
Mcav_DN207330_c0_g1_i1,OG0011789
0,OG0046298
0,OG0046299
Mcav_DN78100_c0_g3_i2,OG0011782
Mcav_DN156450_c0_g1_i1,OG0011783
Mcav_DN7554_c0_g1_i1,OG0011783
Mcav_DN60330_c0_g1_i1,OG0011780
Mcav_DN67688_c0_g3_i2,OG0011780
Mcav_DN151192_c0_g1_i1,OG0011781
Mcav_DN251328_c0_g1_i1,OG0011781
Mcav_DN401888_c0_g1_i1,OG0011781
Mcav_DN62670_c0_g1_i2,OG0011786
Mcav_DN71465_c0_g1_i2,OG0011786
Mcav_DN14360_c0_g1_i3,OG0011787
Mcav_DN14360_c0_g2_i1,OG0011787
Mcav_DN33328_c0_g1_i1,OG0011784
Mcav_DN344340_c0_g1_i1,OG0011785
Mcav_DN14808_c0_g2_i4,OG0014442
Mcav_DN23817_c0_g1_i1,OG0014443
Mcav_DN199344_c0_g1_i1,OG0014440
Mcav_DN7715_c0_g1_i14,OG0014441
Mcav_DN54804_c0_g1_i21,OG0014446
Mcav_DN14242_c0_g1_i1,OG0014447
Mcav_DN14853_c0_g2_i8,OG0014444
Mcav_DN14853_c0_g3_i4,OG0014444
Mcav_DN20322_c0_g1_i1,OG0014445
Mcav_DN26760_c0_g1_i1,OG0013498
0,OG0013499
Mcav_DN6204_c0_g1_i4,OG0014448
Mcav_DN39909_c0_g1_i15,OG0014449
Mcav_DN21862_c0_g1_i2,OG0029594
Mcav_DN17715_c0_g1_i1,OG0000959
Mcav_DN58591_c0_g1_i2,OG0000959
Mcav_DN7529_c3_g2_i9,OG0000959
Mcav_DN1178_c0_g2_i1,OG0000958
Mcav_DN22433_c1_g1_i2,OG0011432
Mcav_DN22131_c0_g2_i5,OG0011433
Mcav_DN55943_c0_g1_i3,OG0011434
0,OG0011435
Mcav_DN20493_c0_g2_i1,OG0011436
Mcav_DN14994_c0_g1_i1,OG0011437
Mcav_DN12126_c0_g1_i12,OG0000951
Mcav_DN13108_c0_g1_i3,OG0000951
Mcav_DN49995_c1_g1_i4,OG0000950
Mcav_DN9_c0_g2_i1,OG0000950
Mcav_DN1155_c0_g1_i1,OG0000953
Mcav_DN2095_c0_g1_i13,OG0000953
Mcav_DN26563_c0_g1_i1,OG0000953
Mcav_DN48055_c0_g2_i2,OG0000953
Mcav_DN48055_c0_g3_i3,OG0000953
Mcav_DN979_c1_g1_i1,OG0000953
Mcav_DN151293_c0_g1_i1,OG0000952
Mcav_DN44663_c0_g1_i2,OG0000952
Mcav_DN85053_c0_g1_i1,OG0000952
Mcav_DN85053_c0_g2_i1,OG0000952
Mcav_DN213173_c0_g1_i1,OG0000955
Mcav_DN4871_c0_g1_i5,OG0000955
Mcav_DN11411_c0_g1_i33,OG0000954
Mcav_DN11411_c0_g2_i1,OG0000954
Mcav_DN55642_c0_g1_i2,OG0000954
Mcav_DN92316_c0_g1_i1,OG0000954
0,OG0000957
Mcav_DN20844_c0_g2_i4,OG0000956
Mcav_DN96123_c1_g1_i1,OG0000956
Mcav_DN253444_c0_g1_i1,OG0029932
Mcav_DN21870_c0_g1_i1,OG0029595
Mcav_DN3889_c0_g1_i8,OG0013146
Mcav_DN3889_c0_g2_i6,OG0013146
Mcav_DN388313_c0_g1_i1,OG0013147
Mcav_DN41147_c0_g1_i2,OG0013144
Mcav_DN291763_c0_g1_i2,OG0013145
Mcav_DN103908_c0_g1_i1,OG0013142
Mcav_DN91310_c0_g1_i2,OG0013142
Mcav_DN11863_c0_g1_i2,OG0013143
0,OG0013140
Mcav_DN37153_c0_g1_i2,OG0013141
Mcav_DN53274_c0_g1_i3,OG0013148
Mcav_DN17753_c0_g1_i4,OG0013149
Mcav_DN28867_c0_g1_i4,OG0009721
Mcav_DN7122_c0_g2_i5,OG0009720
Mcav_DN25562_c0_g1_i1,OG0009723
Mcav_DN42817_c0_g1_i1,OG0009722
Mcav_DN36633_c0_g2_i1,OG0009725
Mcav_DN1913_c0_g2_i1,OG0009724
Mcav_DN28533_c0_g2_i2,OG0009727
Mcav_DN37350_c0_g1_i5,OG0009726
Mcav_DN77889_c0_g2_i12,OG0009729
Mcav_DN22552_c0_g1_i3,OG0009728
Mcav_DN22224_c0_g1_i3,OG0029628
Mcav_DN327567_c0_g1_i1,OG0029628
Mcav_DN2224_c1_g2_i16,OG0029629
Mcav_DN221973_c0_g1_i1,OG0029622
Mcav_DN4615_c0_g1_i1,OG0029622
Mcav_DN22199_c0_g1_i8,OG0029623
Mcav_DN407254_c0_g1_i1,OG0029623
Mcav_DN22192_c1_g1_i20,OG0029620
Mcav_DN22194_c0_g1_i3,OG0029621
Mcav_DN222100_c0_g1_i1,OG0029626
Mcav_DN236459_c0_g1_i1,OG0029626
Mcav_DN326306_c0_g1_i1,OG0029626
Mcav_DN7499_c0_g2_i2,OG0022440
Mcav_DN22199_c0_g1_i8,OG0029624
Mcav_DN221_c0_g1_i2,OG0029625
Mcav_DN221_c0_g3_i2,OG0029625
Mcav_DN4409_c1_g1_i3,OG0026511
0,OG0026510
0,OG0026513
0,OG0026512
Mcav_DN243453_c0_g1_i1,OG0026515
Mcav_DN35600_c0_g1_i10,OG0026514
Mcav_DN10552_c0_g1_i1,OG0023749
Mcav_DN301467_c0_g1_i1,OG0023748
0,OG0023747
Mcav_DN20554_c0_g2_i1,OG0023746
Mcav_DN199537_c0_g1_i2,OG0023745
Mcav_DN50099_c0_g1_i25,OG0023744
Mcav_DN403820_c0_g1_i1,OG0023743
0,OG0023742
Mcav_DN84657_c0_g1_i4,OG0023741
Mcav_DN95043_c0_g1_i7,OG0023740
Mcav_DN40031_c0_g3_i3,OG0042943
Mcav_DN400353_c0_g1_i1,OG0042944
Mcav_DN2180_c0_g1_i1,OG0029590
Mcav_DN40037_c0_g1_i23,OG0042945
Mcav_DN2926_c0_g1_i2,OG0015795
Mcav_DN69641_c0_g1_i1,OG0015794
Mcav_DN292451_c0_g1_i1,OG0015797
0,OG0015796
0,OG0015791
Mcav_DN25816_c0_g2_i1,OG0015790
0,OG0015793
Mcav_DN48053_c0_g1_i1,OG0015792
Mcav_DN40039_c0_g1_i1,OG0042947
Mcav_DN53231_c0_g1_i1,OG0015799
Mcav_DN23612_c0_g1_i15,OG0015798
Mcav_DN40045_c0_g1_i1,OG0042948
Mcav_DN400464_c0_g1_i1,OG0042949
Mcav_DN21822_c0_g1_i1,OG0029591
Mcav_DN33335_c0_g1_i1,OG0015429
Mcav_DN42531_c0_g1_i10,OG0015428
Mcav_DN160818_c0_g1_i1,OG0015423
Mcav_DN45638_c0_g3_i1,OG0015422
Mcav_DN27446_c0_g1_i1,OG0015421
Mcav_DN50566_c0_g1_i4,OG0015421
Mcav_DN53539_c0_g1_i2,OG0015421
Mcav_DN46447_c0_g1_i5,OG0015420
Mcav_DN47242_c0_g1_i1,OG0015427
0,OG0015426
Mcav_DN391437_c0_g1_i1,OG0015425
0,OG0015424
Mcav_DN27321_c0_g1_i1,OG0017498
Mcav_DN300007_c0_g1_i1,OG0017499
Mcav_DN358177_c0_g1_i1,OG0017494
Mcav_DN181059_c0_g1_i1,OG0017495
Mcav_DN418998_c0_g1_i1,OG0017495
Mcav_DN252316_c0_g1_i1,OG0017496
Mcav_DN27296_c0_g1_i2,OG0017497
Mcav_DN21581_c1_g1_i1,OG0017490
Mcav_DN20840_c0_g1_i3,OG0017491
Mcav_DN17420_c0_g1_i6,OG0017492
Mcav_DN101660_c0_g2_i2,OG0017493
Mcav_DN42306_c0_g1_i7,OG0008890
Mcav_DN15919_c0_g3_i1,OG0008891
Mcav_DN22851_c0_g2_i1,OG0008892
Mcav_DN68459_c0_g1_i1,OG0008893
Mcav_DN44770_c1_g1_i1,OG0008894
Mcav_DN116929_c0_g1_i1,OG0008895
Mcav_DN153226_c0_g1_i1,OG0008895
0,OG0008896
Mcav_DN20_c2_g2_i4,OG0008897
Mcav_DN26133_c0_g1_i10,OG0008897
Mcav_DN25568_c0_g1_i3,OG0008898
Mcav_DN355509_c0_g1_i1,OG0008898
Mcav_DN9290_c0_g1_i2,OG0008899
Mcav_DN29032_c0_g1_i4,OG0040735
Mcav_DN29028_c0_g3_i1,OG0040734
Mcav_DN2903_c0_g1_i1,OG0040737
Mcav_DN29034_c0_g1_i2,OG0040736
Mcav_DN78700_c0_g1_i1,OG0045398
Mcav_DN29018_c0_g1_i3,OG0040731
Mcav_DN290042_c0_g1_i1,OG0040730
Mcav_DN290889_c0_g1_i1,OG0040730
Mcav_DN25382_c0_g1_i1,OG0018774
Mcav_DN3603_c0_g2_i1,OG0018774
Mcav_DN25434_c3_g1_i1,OG0018775
Mcav_DN47119_c7_g1_i1,OG0018775
Mcav_DN49897_c8_g1_i1,OG0018775
Mcav_DN25441_c0_g1_i9,OG0018776
Mcav_DN28505_c0_g1_i2,OG0018776
Mcav_DN28505_c0_g1_i2,OG0018776
Mcav_DN28505_c1_g1_i9,OG0018776
Mcav_DN254470_c0_g1_i1,OG0018777
Mcav_DN251783_c0_g1_i1,OG0018770
Mcav_DN345026_c0_g1_i1,OG0018770
Mcav_DN393480_c0_g1_i1,OG0018770
Mcav_DN64635_c0_g1_i2,OG0018770
Mcav_DN251_c3_g1_i3,OG0018771
Mcav_DN32278_c1_g1_i1,OG0018771
Mcav_DN45225_c0_g1_i8,OG0018771
Mcav_DN45811_c0_g1_i15,OG0018771
Mcav_DN25223_c0_g1_i7,OG0018772
Mcav_DN387589_c0_g1_i2,OG0018772
Mcav_DN2537_c0_g1_i5,OG0018773
Mcav_DN2537_c0_g3_i4,OG0018773
Mcav_DN29021_c0_g1_i2,OG0040732
Mcav_DN25570_c1_g1_i30,OG0018778
Mcav_DN25572_c0_g1_i2,OG0018779
Mcav_DN2683_c0_g1_i1,OG0024917
Mcav_DN53327_c0_g2_i1,OG0024916
Mcav_DN54899_c0_g1_i1,OG0024915
Mcav_DN93321_c0_g1_i2,OG0024914
0,OG0024913
0,OG0024912
Mcav_DN38816_c1_g1_i1,OG0024911
0,OG0024910
Mcav_DN399304_c0_g1_i1,OG0024919
Mcav_DN85624_c0_g2_i2,OG0024918
Mcav_DN16733_c0_g1_i2,OG0038277
Mcav_DN167326_c0_g1_i1,OG0038276
Mcav_DN16724_c0_g1_i13,OG0038275
Mcav_DN16721_c0_g1_i2,OG0038274
Mcav_DN167184_c0_g1_i1,OG0038273
Mcav_DN167127_c0_g1_i1,OG0038272
Mcav_DN167034_c0_g1_i1,OG0038271
Mcav_DN425994_c0_g1_i1,OG0038271
Mcav_DN16700_c0_g1_i1,OG0038270
Mcav_DN29047_c0_g1_i3,OG0040739
Mcav_DN16752_c1_g1_i1,OG0038279
Mcav_DN16751_c0_g1_i14,OG0038278
Mcav_DN104128_c0_g2_i3,OG0025356
Mcav_DN51220_c0_g1_i1,OG0025357
Mcav_DN36970_c0_g1_i1,OG0025354
Mcav_DN129503_c0_g1_i2,OG0025355
0,OG0025352
Mcav_DN265561_c0_g1_i1,OG0025353
Mcav_DN36796_c0_g1_i3,OG0025350
Mcav_DN19533_c0_g1_i4,OG0025351
Mcav_DN117521_c0_g1_i1,OG0025358
0,OG0025359
Mcav_DN65849_c0_g1_i1,OG0044756
0,OG0034348
Mcav_DN245011_c0_g1_i1,OG0039897
Mcav_DN39383_c0_g1_i9,OG0042808
Mcav_DN2059_c1_g2_i1,OG0002629
Mcav_DN23923_c0_g5_i3,OG0002629
Mcav_DN49134_c0_g1_i5,OG0002629
Mcav_DN246485_c0_g1_i1,OG0020324
Mcav_DN6229_c0_g1_i3,OG0020325
Mcav_DN401492_c0_g1_i1,OG0020326
Mcav_DN9858_c0_g1_i2,OG0020327
Mcav_DN211142_c0_g1_i2,OG0020320
Mcav_DN338921_c0_g1_i1,OG0020321
Mcav_DN26736_c0_g1_i1,OG0020322
Mcav_DN338986_c0_g1_i1,OG0020323
0,OG0020328
Mcav_DN13154_c0_g2_i3,OG0020329
Mcav_DN1302_c0_g1_i4,OG0000480
Mcav_DN215531_c0_g1_i1,OG0000480
Mcav_DN4388_c0_g2_i4,OG0000480
Mcav_DN641_c1_g2_i1,OG0019427
Mcav_DN641_c1_g3_i1,OG0019427
Mcav_DN63991_c0_g2_i1,OG0019426
Mcav_DN6384_c0_g1_i1,OG0019425
Mcav_DN63539_c0_g1_i2,OG0019424
Mcav_DN63497_c0_g2_i1,OG0019423
Mcav_DN6338_c0_g1_i1,OG0019422
Mcav_DN63270_c0_g1_i3,OG0019421
Mcav_DN63251_c0_g1_i3,OG0019420
Mcav_DN63251_c0_g2_i9,OG0019420
Mcav_DN27335_c0_g1_i4,OG0030068
Mcav_DN23903_c0_g1_i1,OG0018711
Mcav_DN4261_c0_g2_i4,OG0018711
Mcav_DN58129_c0_g1_i2,OG0044339
Mcav_DN58128_c0_g2_i1,OG0044338
Mcav_DN64286_c7_g1_i1,OG0019429
Mcav_DN64245_c0_g2_i2,OG0019428
Mcav_DN12836_c0_g2_i1,OG0001853
Mcav_DN17579_c0_g1_i1,OG0001853
Mcav_DN196986_c0_g1_i1,OG0001853
Mcav_DN27099_c0_g1_i6,OG0001853
Mcav_DN355160_c0_g1_i1,OG0001853
Mcav_DN36845_c0_g2_i2,OG0001853
Mcav_DN21844_c0_g1_i7,OG0001852
Mcav_DN24711_c0_g1_i3,OG0001851
Mcav_DN24711_c0_g2_i1,OG0001851
Mcav_DN14172_c0_g2_i1,OG0001850
Mcav_DN143641_c0_g1_i1,OG0001850
Mcav_DN24877_c1_g1_i1,OG0001850
Mcav_DN24877_c1_g2_i3,OG0001850
Mcav_DN113461_c0_g1_i1,OG0001857
Mcav_DN4832_c0_g1_i12,OG0001857
Mcav_DN4832_c5_g1_i1,OG0001857
Mcav_DN36202_c0_g2_i2,OG0001856
Mcav_DN37609_c1_g2_i2,OG0001856
Mcav_DN94358_c1_g1_i1,OG0001856
Mcav_DN110177_c0_g1_i9,OG0001855
Mcav_DN110177_c1_g1_i1,OG0001855
Mcav_DN29_c0_g5_i1,OG0001855
Mcav_DN9474_c0_g1_i25,OG0001855
Mcav_DN41959_c0_g1_i3,OG0001854
Mcav_DN43494_c0_g1_i2,OG0001854
Mcav_DN80817_c1_g1_i14,OG0001854
Mcav_DN1935_c0_g1_i17,OG0001859
Mcav_DN260670_c0_g1_i1,OG0001859
Mcav_DN28526_c0_g1_i1,OG0001859
Mcav_DN32844_c0_g1_i1,OG0001859
Mcav_DN56122_c0_g1_i4,OG0001859
Mcav_DN16727_c0_g1_i1,OG0001858
Mcav_DN25376_c0_g1_i2,OG0001858
Mcav_DN38594_c0_g2_i1,OG0024009
Mcav_DN243089_c0_g1_i1,OG0024008
Mcav_DN23004_c0_g1_i1,OG0039584
Mcav_DN23006_c0_g1_i1,OG0039585
Mcav_DN22990_c0_g1_i1,OG0039582
Mcav_DN22998_c0_g1_i4,OG0039583
Mcav_DN2297_c0_g1_i1,OG0039580
Mcav_DN22983_c0_g3_i1,OG0039581
Mcav_DN15521_c0_g2_i1,OG0024001
Mcav_DN11845_c0_g1_i5,OG0024000
Mcav_DN2476_c1_g3_i2,OG0024003
Mcav_DN56827_c0_g1_i2,OG0024002
Mcav_DN3401_c0_g6_i1,OG0024005
0,OG0024004
Mcav_DN394468_c0_g1_i2,OG0024007
Mcav_DN194746_c0_g1_i3,OG0024006
Mcav_DN43501_c0_g2_i2,OG0043318
0,OG0021631
Mcav_DN39815_c0_g1_i3,OG0021630
Mcav_DN38693_c1_g1_i1,OG0021633
Mcav_DN95063_c0_g1_i2,OG0021632
Mcav_DN145362_c0_g1_i1,OG0021635
Mcav_DN252927_c0_g1_i1,OG0021634
Mcav_DN15476_c2_g1_i2,OG0021637
Mcav_DN30614_c0_g1_i1,OG0021636
Mcav_DN10835_c0_g3_i1,OG0021639
Mcav_DN34504_c0_g1_i1,OG0021638
Mcav_DN16263_c0_g1_i2,OG0038187
Mcav_DN162560_c0_g1_i1,OG0038186
Mcav_DN223574_c0_g1_i1,OG0038186
Mcav_DN16228_c0_g1_i1,OG0038181
Mcav_DN162280_c0_g1_i2,OG0038180
Mcav_DN16240_c0_g1_i1,OG0038183
Mcav_DN16240_c0_g2_i2,OG0038183
Mcav_DN16236_c0_g3_i1,OG0038182
Mcav_DN30623_c0_g1_i1,OG0020580
Mcav_DN59115_c0_g1_i1,OG0020581
Mcav_DN18356_c0_g1_i1,OG0020582
Mcav_DN203189_c0_g1_i1,OG0020583
Mcav_DN260969_c0_g1_i1,OG0020583
Mcav_DN75575_c0_g1_i1,OG0020584
Mcav_DN250913_c0_g1_i1,OG0020585
Mcav_DN149313_c0_g1_i1,OG0020586
Mcav_DN198013_c0_g1_i1,OG0020587
Mcav_DN299926_c0_g1_i1,OG0020588
Mcav_DN402562_c0_g1_i1,OG0020589
Mcav_DN23318_c0_g2_i3,OG0039636
Mcav_DN137167_c0_g2_i3,OG0003298
Mcav_DN23291_c0_g1_i1,OG0039630
Mcav_DN23310_c0_g1_i5,OG0039631
Mcav_DN23311_c0_g1_i6,OG0039632
Mcav_DN23311_c0_g1_i6,OG0039633
Mcav_DN299074_c0_g1_i1,OG0027677
Mcav_DN63005_c0_g2_i2,OG0027676
Mcav_DN145552_c0_g1_i1,OG0002628
Mcav_DN388902_c0_g1_i1,OG0002628
Mcav_DN57522_c0_g1_i3,OG0002628
Mcav_DN153740_c0_g1_i1,OG0027674
Mcav_DN194550_c0_g1_i1,OG0027673
Mcav_DN13718_c0_g1_i1,OG0027672
Mcav_DN198062_c0_g1_i1,OG0027671
Mcav_DN150344_c0_g1_i1,OG0027670
0,OG0027679
Mcav_DN214464_c0_g1_i1,OG0027678
Mcav_DN245766_c0_g1_i1,OG0021987
Mcav_DN1460_c1_g1_i1,OG0010503
Mcav_DN157229_c0_g1_i1,OG0021985
Mcav_DN102422_c0_g1_i1,OG0021984
Mcav_DN75180_c0_g1_i2,OG0021983
Mcav_DN56245_c0_g1_i1,OG0003291
Mcav_DN22251_c0_g1_i1,OG0021981
Mcav_DN24287_c0_g2_i3,OG0010502
Mcav_DN4737_c0_g1_i3,OG0016339
Mcav_DN25060_c0_g1_i13,OG0010501
Mcav_DN104157_c0_g2_i1,OG0021989
Mcav_DN58852_c0_g1_i1,OG0021988
Mcav_DN58852_c0_g2_i1,OG0021988
Mcav_DN14350_c0_g1_i1,OG0010500
Mcav_DN29698_c0_g1_i8,OG0010507
Mcav_DN5913_c0_g1_i4,OG0010506
0,OG0046868
0,OG0027589
Mcav_DN33677_c0_g2_i4,OG0010505
Mcav_DN252531_c0_g1_i1,OG0027585
Mcav_DN294647_c0_g1_i1,OG0027585
Mcav_DN63456_c0_g1_i2,OG0027584
Mcav_DN387497_c0_g1_i1,OG0027587
0,OG0010504
Mcav_DN24896_c0_g2_i1,OG0027581
Mcav_DN314492_c0_g1_i1,OG0027580
Mcav_DN408357_c0_g1_i1,OG0027580
Mcav_DN47032_c0_g1_i3,OG0027583
Mcav_DN297148_c0_g1_i1,OG0027582
0,OG0046863
Mcav_DN4088_c0_g1_i3,OG0031009
Mcav_DN407950_c0_g1_i1,OG0031008
Mcav_DN100173_c0_g1_i4,OG0036059
Mcav_DN100173_c1_g1_i1,OG0036059
Mcav_DN10007_c0_g1_i3,OG0036058
0,OG0046862
Mcav_DN40664_c0_g2_i1,OG0031003
Mcav_DN8010_c0_g2_i1,OG0031003
Mcav_DN40659_c0_g1_i2,OG0031002
Mcav_DN4064_c1_g1_i3,OG0031001
Mcav_DN40623_c0_g3_i1,OG0031000
Mcav_DN407582_c0_g1_i1,OG0031007
Mcav_DN40749_c0_g2_i1,OG0031006
Mcav_DN40729_c1_g1_i3,OG0031005
Mcav_DN40716_c1_g1_i2,OG0031004
0,OG0046860
0,OG0046867
0,OG0046866
Mcav_DN81085_c0_g1_i4,OG0006009
Mcav_DN81085_c0_g3_i1,OG0006009
Mcav_DN10763_c0_g1_i5,OG0006008
Mcav_DN24501_c0_g1_i9,OG0006008
Mcav_DN145765_c0_g1_i2,OG0006005
Mcav_DN17901_c0_g4_i1,OG0006004
Mcav_DN3265_c0_g1_i4,OG0006007
Mcav_DN1933_c0_g1_i2,OG0006006
Mcav_DN203838_c0_g1_i1,OG0006001
Mcav_DN257183_c0_g1_i1,OG0006001
Mcav_DN15727_c0_g1_i1,OG0006000
0,OG0006003
Mcav_DN3603_c0_g1_i2,OG0006002
Mcav_DN36165_c2_g1_i1,OG0026986
Mcav_DN398743_c0_g1_i1,OG0026987
Mcav_DN63938_c0_g1_i11,OG0026984
Mcav_DN274907_c0_g1_i1,OG0026985
Mcav_DN149416_c0_g1_i1,OG0026982
Mcav_DN14466_c0_g1_i3,OG0026983
0,OG0026980
Mcav_DN349222_c0_g1_i1,OG0026981
