Orthogroup,Ofav_contig
OG0017504,XP_020602359.1
OG0017505,
OG0017506,
OG0017507,
OG0017508,
OG0017509,XP_020624404.1
OG0017510,
OG0017511,XP_020605655.1
OG0017512,XP_020630034.1
OG0017513,
OG0017514,XP_020625615.1
OG0017515,
OG0017516,XP_020630096.1
OG0017517,
OG0017518,XP_020628928.1
OG0017519,
OG0017520,XP_020623717.1
OG0017521,XP_020624924.1
OG0017522,XP_020604310.1
OG0017523,
OG0017524,XP_020603775.1
OG0017525,
OG0017526,
OG0017527,
OG0017528,XP_020609987.1
OG0017529,
OG0017530,XP_020617328.1
OG0017531,XP_020626756.1
OG0017532,XP_020619809.1
OG0017533,
OG0017534,
OG0017535,XP_020603774.1
OG0017536,
OG0017537,XP_020610874.1
OG0017538,
OG0017539,XP_020603417.1
OG0017540,
OG0017541,
OG0017542,
OG0017543,
OG0017544,
OG0017545,
OG0017546,
OG0017547,
OG0017548,
OG0017549,"XP_020627027.1, XP_020627029.1"
OG0017550,
OG0017551,XP_020615297.1
OG0017552,
OG0017553,XP_020631323.1
OG0017554,
OG0017555,
OG0017556,
OG0017557,
OG0017558,XP_020611738.1
OG0017559,
OG0017560,
OG0017561,
OG0017562,XP_020624657.1
OG0017563,
OG0017564,
OG0017565,XP_020629036.1
OG0017566,
OG0017567,XP_020627773.1
OG0017568,XP_020630949.1
OG0017569,
OG0017570,XP_020627663.1
OG0017571,
OG0017572,
OG0017573,
OG0017574,
OG0017575,XP_020602407.1
OG0017576,XP_020603094.1
OG0017577,
OG0017578,XP_020621673.1
OG0017579,
OG0017580,
OG0017581,XP_020628351.1
OG0017582,
OG0017583,XP_020626763.1
OG0017584,
OG0017585,
OG0017586,
OG0017587,XP_020632108.1
OG0017588,XP_020608691.1
OG0017589,XP_020613836.1
OG0017590,
OG0017591,
OG0017592,
OG0017593,
OG0017594,
OG0017595,
OG0017596,
OG0017597,XP_020632468.1
OG0017598,
OG0017599,
OG0017600,XP_020617813.1
OG0017601,
OG0017602,"XP_020609597.1, XP_020627929.1"
OG0017603,XP_020626485.1
OG0017604,
OG0017605,XP_020614655.1
OG0017606,"XP_020606797.1, XP_020606799.1"
OG0017607,XP_020608036.1
OG0017608,XP_020618314.1
OG0017609,XP_020614545.1
OG0017610,
OG0017611,XP_020602705.1
OG0017612,
OG0017613,
OG0017614,XP_020605630.1
OG0017615,XP_020607375.1
OG0017616,XP_020624597.1
OG0017617,
OG0017618,
OG0017619,
OG0017620,XP_020619287.1
OG0017621,
OG0017622,
OG0017623,
OG0017624,XP_020626322.1
OG0017625,
OG0017626,XP_020602916.1
OG0017627,
OG0017628,
OG0017629,XP_020626317.1
OG0017630,
OG0017631,XP_020632605.1
OG0017632,XP_020605952.1
OG0017633,XP_020617439.1
OG0017634,
OG0017635,
OG0017636,XP_020602285.1
OG0017637,
OG0017638,XP_020624816.1
OG0017639,
OG0017640,XP_020613961.1
OG0017641,XP_020606632.1
OG0017642,XP_020610361.1
OG0017643,XP_020611877.1
OG0017644,XP_020629984.1
OG0017645,
OG0017646,
OG0017647,XP_020602082.1
OG0017648,
OG0017649,
OG0017650,XP_020600510.1
OG0017651,XP_020605625.1
OG0017652,
OG0017653,
OG0017654,XP_020609558.1
OG0017655,
OG0017656,XP_020606745.1
OG0017657,XP_020624805.1
OG0017658,XP_020630869.1
OG0017659,XP_020607990.1
OG0017660,
OG0017661,XP_020626059.1
OG0017662,
OG0017663,XP_020620883.1
OG0017664,XP_020626940.1
OG0017665,
OG0017666,
OG0017667,
OG0017668,XP_020601562.1
OG0017669,XP_020620455.1
OG0017670,XP_020629862.1
OG0017671,
OG0017672,XP_020610240.1
OG0017673,
OG0017674,
OG0017675,XP_020617334.1
OG0017676,XP_020629051.1
OG0017677,XP_020600850.1
OG0017678,
OG0017679,
OG0017680,XP_020609199.1
OG0017681,
OG0017682,
OG0017683,
OG0017684,
OG0017685,
OG0017686,XP_020616109.1
OG0017687,XP_020619774.1
OG0017688,
OG0017689,XP_020618535.1
OG0017690,
OG0017691,XP_020632340.1
OG0017692,
OG0017693,XP_020617945.1
OG0017694,
OG0017695,
OG0017696,
OG0017697,XP_020615780.1
OG0017698,XP_020606966.1
OG0017699,XP_020611289.1
OG0017700,
OG0017701,
OG0017702,
OG0017703,
OG0017704,
OG0017705,
OG0017706,XP_020626053.1
OG0017707,
OG0017708,XP_020602046.1
OG0017709,XP_020618891.1
OG0017710,
OG0017711,XP_020626749.1
OG0017712,XP_020621191.1
OG0017713,
OG0017714,
OG0017715,
OG0017716,"XP_020605828.1, XP_020624275.1"
OG0017717,XP_020622635.1
OG0017718,XP_020603141.1
OG0017719,
OG0017720,XP_020627733.1
OG0017721,XP_020627722.1
OG0017722,
OG0017723,
OG0017724,XP_020628174.1
OG0017725,XP_020616323.1
OG0017726,
OG0017727,XP_020632739.1
OG0017728,XP_020607847.1
OG0017729,
OG0017730,XP_020603630.1
OG0017731,
OG0017732,XP_020610309.1
OG0017733,
OG0017734,
OG0017735,
OG0017736,"XP_020608055.1, XP_020608073.1"
OG0017737,XP_020607418.1
OG0017738,
OG0017739,XP_020621900.1
OG0017740,XP_020629612.1
OG0017741,XP_020631233.1
OG0017742,
OG0017743,
OG0017744,XP_020610457.1
OG0017745,XP_020624328.1
OG0017746,XP_020627720.1
OG0017747,
OG0017748,
OG0017749,XP_020630392.1
OG0017750,
OG0017751,XP_020620986.1
OG0017752,XP_020607028.1
OG0017753,XP_020614289.1
OG0017754,XP_020619873.1
OG0017755,XP_020617920.1
OG0017756,
OG0017757,XP_020616941.1
OG0017758,XP_020602905.1
OG0017759,XP_020621468.1
OG0017760,XP_020613072.1
OG0017761,XP_020605254.1
OG0017762,
OG0017763,
OG0017764,
OG0017765,XP_020628896.1
OG0017766,XP_020619084.1
OG0017767,XP_020624014.1
OG0017768,
OG0017769,
OG0017770,XP_020626106.1
OG0017771,XP_020632171.1
OG0017772,XP_020606644.1
OG0017773,XP_020625583.1
OG0017774,XP_020600751.1
OG0017775,
OG0017776,XP_020605064.1
OG0017777,
OG0017778,XP_020615148.1
OG0017779,
OG0017780,XP_020632715.1
OG0017781,
OG0017782,XP_020630433.1
OG0017783,XP_020628866.1
OG0017784,
OG0017785,
OG0017786,XP_020601616.1
OG0017787,
OG0017788,
OG0017789,XP_020602894.1
OG0017790,
OG0017791,
OG0017792,
OG0017793,XP_020607341.1
OG0017794,
OG0017795,XP_020610283.1
OG0017796,XP_020605221.1
OG0017797,XP_020618624.1
OG0017798,XP_020631188.1
OG0017799,XP_020622412.1
OG0017800,XP_020615698.1
OG0017801,XP_020618053.1
OG0017802,XP_020607605.1
OG0017803,
OG0017804,XP_020620649.1
OG0017805,XP_020612005.1
OG0017806,
OG0017807,XP_020620710.1
OG0017808,XP_020605044.1
OG0017809,
OG0017810,
OG0017811,
OG0017812,XP_020631099.1
OG0017813,XP_020620911.1
OG0017814,XP_020604589.1
OG0017815,XP_020619659.1
OG0017816,XP_020627026.1
OG0017817,XP_020632547.1
OG0017818,XP_020615934.1
OG0017819,XP_020601368.1
OG0017820,
OG0017821,
OG0017822,
OG0017823,
OG0017824,XP_020604273.1
OG0017825,XP_020601738.1
OG0017826,
OG0017827,
OG0017828,XP_020626965.1
OG0017829,
OG0017830,
OG0017831,
OG0017832,
OG0017833,
OG0017834,
OG0017835,XP_020626416.1
OG0017836,XP_020605377.1
OG0017837,XP_020609830.1
OG0017838,XP_020609136.1
OG0017839,XP_020606810.1
OG0017840,XP_020608024.1
OG0017841,
OG0017842,
OG0017843,
OG0017844,
OG0017845,XP_020626067.1
OG0017846,XP_020628437.1
OG0017847,XP_020618563.1
OG0017848,XP_020619464.1
OG0017849,XP_020624539.1
OG0017850,XP_020601529.1
OG0017851,
OG0017852,
OG0017853,
OG0017854,
OG0017855,XP_020609990.1
OG0017856,XP_020620738.1
OG0017857,
OG0017858,
OG0017859,XP_020614413.1
OG0017860,
OG0017861,XP_020607994.1
OG0017862,XP_020609056.1
OG0017863,XP_020621159.1
OG0017864,XP_020622941.1
OG0017865,XP_020602856.1
OG0017866,
OG0017867,XP_020631013.1
OG0017868,
OG0017869,XP_020603499.1
OG0017870,
OG0017871,
OG0017872,XP_020619109.1
OG0017873,
OG0017874,XP_020601626.1
OG0017875,
OG0017876,XP_020608110.1
OG0017877,
OG0017878,
OG0017879,
OG0017880,
OG0017881,XP_020628899.1
OG0017882,XP_020605956.1
OG0017883,XP_020623825.1
OG0017884,XP_020618663.1
OG0017885,"XP_020611143.1, XP_020611146.1"
OG0017886,XP_020620534.1
OG0017887,
OG0017888,XP_020605119.1
OG0017889,XP_020629056.1
OG0017890,XP_020608805.1
OG0017891,
OG0017892,
OG0017893,
OG0017894,XP_020605346.1
OG0017895,
OG0017896,
OG0017897,
OG0017898,XP_020611638.1
OG0017899,XP_020624346.1
OG0017900,XP_020611757.1
OG0017901,XP_020604030.1
OG0017902,XP_020630655.1
OG0017903,
OG0017904,
OG0017905,
OG0017906,
OG0017907,XP_020603484.1
OG0017908,XP_020631331.1
OG0017909,
OG0017910,
OG0017911,
OG0017912,
OG0017913,"XP_020620829.1, XP_020620975.1"
OG0017914,
OG0017915,
OG0017916,XP_020605079.1
OG0017917,
OG0017918,
OG0017919,
OG0017920,XP_020625209.1
OG0017921,XP_020630080.1
OG0017922,
OG0017923,
OG0017924,XP_020629358.1
OG0017925,XP_020604173.1
OG0017926,"YP_271953.1, YP_271956.1"
OG0017927,
OG0017928,XP_020613649.1
OG0017929,
OG0017930,
OG0017931,
OG0017932,XP_020623816.1
OG0017933,XP_020622473.1
OG0017934,
OG0017935,
OG0017936,
OG0017937,XP_020613544.1
OG0017938,
OG0017939,XP_020603868.1
OG0017940,XP_020623632.1
OG0017941,XP_020621841.1
OG0017942,XP_020609608.1
OG0017943,
OG0017944,
OG0017945,
OG0017946,XP_020611545.1
OG0017947,XP_020608499.1
OG0017948,XP_020604266.1
OG0017949,
OG0017950,XP_020612108.1
OG0017951,XP_020628519.1
OG0017952,XP_020623832.1
OG0017953,XP_020616007.1
OG0017954,XP_020606044.1
OG0017955,XP_020616086.1
OG0017956,
OG0017957,
OG0017958,XP_020621525.1
OG0017959,XP_020610969.1
OG0017960,
OG0017961,XP_020619792.1
OG0017962,XP_020625228.1
OG0017963,XP_020600535.1
OG0017964,
OG0017965,XP_020614182.1
OG0017966,
OG0017967,
OG0017968,XP_020625740.1
OG0017969,
OG0017970,"XP_020629813.1, XP_020629814.1"
OG0017971,XP_020602446.1
OG0017972,XP_020624197.1
OG0017973,XP_020607033.1
OG0017974,
OG0017975,
OG0017976,XP_020627774.1
OG0017977,XP_020612704.1
OG0017978,XP_020622432.1
OG0017979,
OG0017980,
OG0017981,
OG0017982,XP_020632111.1
OG0017983,XP_020626066.1
OG0017984,
OG0017985,
OG0017986,
OG0017987,XP_020618559.1
OG0017988,
OG0017989,XP_020600845.1
OG0017990,XP_020626361.1
OG0017991,XP_020624565.1
OG0017992,XP_020607343.1
OG0017993,XP_020620583.1
OG0017994,XP_020632190.1
OG0017995,XP_020603152.1
OG0017996,
OG0017997,XP_020620384.1
OG0017998,XP_020632252.1
OG0017999,
OG0018000,XP_020618822.1
OG0018001,XP_020625406.1
OG0018002,XP_020612143.1
OG0018003,
OG0018004,
OG0018005,"XP_020601693.1, XP_020614449.1"
OG0018006,XP_020615416.1
OG0018007,
OG0018008,XP_020619668.1
OG0018009,
OG0018010,XP_020605472.1
OG0018011,
OG0018012,XP_020624264.1
OG0018013,
OG0018014,XP_020616754.1
OG0018015,
OG0018016,
OG0018017,
OG0018018,"XP_020612206.1, XP_020612214.1"
OG0018019,
OG0018020,XP_020605419.1
OG0018021,
OG0018022,XP_020618336.1
OG0018023,XP_020631439.1
OG0018024,XP_020612417.1
OG0018025,XP_020632039.1
OG0018026,XP_020631873.1
OG0018027,XP_020623670.1
OG0018028,
OG0018029,
OG0018030,XP_020621975.1
OG0018031,XP_020618129.1
OG0018032,XP_020627789.1
OG0018033,
OG0018034,XP_020607511.1
OG0018035,
OG0018036,"XP_020609292.1, XP_020609293.1"
OG0018037,XP_020617093.1
OG0018038,
OG0018039,XP_020609534.1
OG0018040,
OG0018041,
OG0018042,
OG0018043,XP_020624523.1
OG0018044,
OG0018045,"XP_020610082.1, XP_020620991.1"
OG0018046,
OG0018047,XP_020602225.1
OG0018048,XP_020607407.1
OG0018049,
OG0018050,
OG0018051,
OG0018052,XP_020617354.1
OG0018053,XP_020621301.1
OG0018054,XP_020627806.1
OG0018055,
OG0018056,
OG0018057,
OG0018058,XP_020619509.1
OG0018059,
OG0018060,XP_020627252.1
OG0018061,XP_020615633.1
OG0018062,
OG0018063,XP_020616484.1
OG0018064,XP_020616429.1
OG0018065,XP_020622584.1
OG0018066,
OG0018067,
OG0018068,
OG0018069,
OG0018070,XP_020603678.1
OG0018071,XP_020623349.1
OG0018072,
OG0018073,XP_020622875.1
OG0018074,XP_020606874.1
OG0018075,XP_020612796.1
OG0018076,"XP_020621323.1, XP_020621324.1"
OG0018077,XP_020603242.1
OG0018078,
OG0018079,
OG0018080,"XP_020605291.1, XP_020605293.1"
OG0018081,XP_020631493.1
OG0018082,
OG0018083,
OG0018084,XP_020614527.1
OG0018085,XP_020624791.1
OG0018086,
OG0018087,
OG0018088,
OG0018089,
OG0018090,
OG0018091,XP_020609446.1
OG0018092,XP_020632091.1
OG0018093,XP_020611483.1
OG0018094,XP_020601114.1
OG0018095,
OG0018096,
OG0018097,XP_020626148.1
OG0018098,
OG0018099,XP_020601480.1
OG0018100,XP_020605600.1
OG0018101,XP_020623165.1
OG0018102,
OG0018103,
OG0018104,XP_020604592.1
OG0018105,
OG0018106,
OG0018107,XP_020609594.1
OG0018108,
OG0018109,XP_020618308.1
OG0018110,
OG0018111,XP_020602184.1
OG0018112,
OG0018113,XP_020631361.1
OG0018114,XP_020612074.1
OG0018115,
OG0018116,
OG0018117,
OG0018118,XP_020624408.1
OG0018119,
OG0018120,
OG0018121,
OG0018122,
OG0018123,
OG0018124,
OG0018125,XP_020608676.1
OG0018126,XP_020623542.1
OG0018127,
OG0018128,XP_020609885.1
OG0018129,
OG0018130,XP_020631603.1
OG0018131,XP_020618406.1
OG0018132,
OG0018133,
OG0018134,XP_020612855.1
OG0018135,XP_020631966.1
OG0018136,
OG0018137,
OG0018138,
OG0018139,
OG0018140,XP_020622261.1
OG0018141,
OG0018142,XP_020607777.1
OG0018143,
OG0018144,
OG0018145,
OG0018146,XP_020602654.1
OG0018147,XP_020621434.1
OG0018148,
OG0018149,XP_020604443.1
OG0018150,XP_020623138.1
OG0018151,
OG0018152,
OG0018153,XP_020607306.1
OG0018154,
OG0018155,XP_020628933.1
OG0018156,XP_020607484.1
OG0018157,XP_020619377.1
OG0018158,XP_020623454.1
OG0018159,
OG0018160,
OG0018161,XP_020611663.1
OG0018162,XP_020629768.1
OG0018163,
OG0018164,XP_020632114.1
OG0018165,
OG0018166,XP_020616923.1
OG0018167,
OG0018168,XP_020628932.1
OG0018169,
OG0018170,XP_020632772.1
OG0018171,XP_020609383.1
OG0018172,"XP_020630182.1, XP_020630308.1"
OG0018173,
OG0018174,XP_020601824.1
OG0018175,
OG0018176,
OG0018177,XP_020611561.1
OG0018178,
OG0018179,
OG0018180,XP_020617864.1
OG0018181,
OG0018182,XP_020613380.1
OG0018183,
OG0018184,XP_020618325.1
OG0018185,XP_020608965.1
OG0018186,XP_020629258.1
OG0018187,XP_020609811.1
OG0018188,XP_020632385.1
OG0018189,XP_020630274.1
OG0018190,XP_020617438.1
OG0018191,
OG0018192,XP_020604850.1
OG0018193,
OG0018194,
OG0018195,XP_020602441.1
OG0018196,
OG0018197,XP_020614940.1
OG0018198,
OG0018199,XP_020612189.1
OG0018200,
OG0018201,XP_020620417.1
OG0018202,XP_020607750.1
OG0018203,
OG0018204,
OG0018205,
OG0018206,XP_020613060.1
OG0018207,
OG0018208,
OG0018209,XP_020625352.1
OG0018210,XP_020626234.1
OG0018211,
OG0018212,
OG0018213,
OG0018214,XP_020629194.1
OG0018215,
OG0018216,XP_020617333.1
OG0018217,XP_020608439.1
OG0018218,
OG0018219,XP_020632463.1
OG0018220,
OG0018221,
OG0018222,XP_020601584.1
OG0018223,
OG0018224,XP_020615292.1
OG0018225,
OG0018226,
OG0018227,XP_020608446.1
OG0018228,XP_020624724.1
OG0018229,
OG0018230,
OG0018231,
OG0018232,XP_020603140.1
OG0018233,XP_020627079.1
OG0018234,XP_020624296.1
OG0018235,
OG0018236,
OG0018237,
OG0018238,
OG0018239,
OG0018240,XP_020621372.1
OG0018241,XP_020622400.1
OG0018242,
OG0018243,XP_020619821.1
OG0018244,
OG0018245,"XP_020625342.1, XP_020625344.1"
OG0018246,XP_020611542.1
OG0018247,XP_020618717.1
OG0018248,
OG0018249,XP_020629463.1
OG0018250,XP_020604207.1
OG0018251,
OG0018252,XP_020632893.1
OG0018253,
OG0018254,XP_020620440.1
OG0018255,
OG0018256,XP_020629710.1
OG0018257,
OG0018258,
OG0018259,
OG0018260,XP_020630848.1
OG0018261,XP_020628130.1
OG0018262,
OG0018263,XP_020622605.1
OG0018264,XP_020627479.1
OG0018265,
OG0018266,XP_020609552.1
OG0018267,XP_020631595.1
OG0018268,
OG0018269,XP_020602189.1
OG0018270,XP_020631676.1
OG0018271,
OG0018272,
OG0018273,XP_020625822.1
OG0018274,
OG0018275,
OG0018276,XP_020608251.1
OG0018277,XP_020624622.1
OG0018278,
OG0018279,XP_020629885.1
OG0018280,XP_020607359.1
OG0018281,
OG0018282,
OG0018283,XP_020617789.1
OG0018284,XP_020616671.1
OG0018285,
OG0018286,
OG0018287,XP_020627320.1
OG0018288,XP_020627034.1
OG0018289,
OG0018290,XP_020605721.1
OG0018291,XP_020622104.1
OG0018292,
OG0018293,
OG0018294,XP_020620543.1
OG0018295,
OG0018296,
OG0018297,XP_020604635.1
OG0018298,XP_020617212.1
OG0018299,
OG0018300,
OG0018301,XP_020611494.1
OG0018302,XP_020613499.1
OG0018303,
OG0018304,
OG0018305,
OG0018306,XP_020625479.1
OG0018307,
OG0018308,
OG0018309,"XP_020615927.1, XP_020615928.1"
OG0018310,
OG0018311,
OG0018312,
OG0018313,
OG0018314,XP_020605091.1
OG0018315,XP_020606722.1
OG0018316,
OG0018317,
OG0018318,
OG0018319,XP_020601575.1
OG0018320,
OG0018321,
OG0018322,
OG0018323,XP_020612545.1
OG0018324,XP_020615506.1
OG0018325,
OG0018326,XP_020632067.1
OG0018327,XP_020610022.1
OG0018328,
OG0018329,
OG0018330,
OG0018331,
OG0018332,
OG0018333,
OG0018334,
OG0018335,
OG0018336,
OG0018337,
OG0018338,
OG0018339,
OG0018340,
OG0018341,
OG0018342,
OG0018343,
OG0018344,
OG0018345,
OG0018346,
OG0018347,XP_020618344.1
OG0018348,
OG0018349,
OG0018350,
OG0018351,
OG0018352,
OG0018353,
OG0018354,
OG0018355,
OG0018356,
OG0018357,
OG0018358,
OG0018359,
OG0018360,
OG0018361,
OG0018362,XP_020622734.1
OG0018363,
OG0018364,
OG0018365,
OG0018366,
OG0018367,
OG0018368,
OG0018369,
OG0018370,
OG0018371,
OG0018372,
OG0018373,
OG0018374,
OG0018375,
OG0018376,
OG0018377,XP_020617004.1
OG0018378,XP_020616995.1
OG0018379,
OG0018380,
OG0018381,XP_020619115.1
OG0018382,
OG0018383,
OG0018384,XP_020601029.1
OG0018385,
OG0018386,
OG0018387,
OG0018388,
OG0018389,XP_020613431.1
OG0018390,
OG0018391,
OG0018392,
OG0018393,
OG0018394,XP_020604668.1
OG0018395,
OG0018396,
OG0018397,
OG0018398,
OG0018399,
OG0018400,
OG0018401,
OG0018402,XP_020612913.1
OG0018403,
OG0018404,
OG0018405,XP_020632106.1
OG0018406,
OG0018407,"XP_020619387.1, XP_020630056.1"
OG0018408,
OG0018409,
OG0018410,
OG0018411,
OG0018412,
OG0018413,
OG0018414,
OG0018415,
OG0018416,
OG0018417,
OG0018418,
OG0018419,
OG0018420,XP_020600544.1
OG0018421,XP_020624186.1
OG0018422,XP_020619788.1
OG0018423,
OG0018424,
OG0018425,
OG0018426,
OG0018427,
OG0018428,
OG0018429,
OG0018430,
OG0018431,
OG0018432,
OG0018433,
OG0018434,
OG0018435,
OG0018436,
OG0018437,
OG0018438,
OG0018439,XP_020622592.1
OG0018440,
OG0018441,
OG0018442,
OG0018443,
OG0018444,
OG0018445,
OG0018446,
OG0018447,
OG0018448,
OG0018449,
OG0018450,XP_020616419.1
OG0018451,
OG0018452,XP_020603866.1
OG0018453,XP_020629401.1
OG0018454,
OG0018455,
OG0018456,XP_020620220.1
OG0018457,XP_020600821.1
OG0018458,
OG0018459,
OG0018460,
OG0018461,XP_020622447.1
OG0018462,XP_020632389.1
OG0018463,
OG0018464,XP_020632315.1
OG0018465,XP_020619888.1
OG0018466,
OG0018467,
OG0018468,
OG0018469,
OG0018470,"XP_020600546.1, XP_020607374.1"
OG0018471,XP_020620920.1
OG0018472,
OG0018473,XP_020617703.1
OG0018474,
OG0018475,
OG0018476,XP_020608257.1
OG0018477,XP_020608278.1
OG0018478,XP_020614930.1
OG0018479,
OG0018480,
OG0018481,XP_020617643.1
OG0018482,
OG0018483,"XP_020610016.1, XP_020619790.1"
OG0018484,
OG0018485,XP_020621798.1
OG0018486,
OG0018487,
OG0018488,
OG0018489,XP_020603101.1
OG0018490,XP_020617199.1
OG0018491,XP_020611620.1
OG0018492,XP_020615582.1
OG0018493,XP_020615619.1
OG0018494,
OG0018495,XP_020616011.1
OG0018496,"XP_020624384.1, XP_020632636.1"
OG0018497,XP_020625340.1
OG0018498,XP_020625321.1
OG0018499,XP_020617087.1
OG0018500,
OG0018501,
OG0018502,XP_020624819.1
OG0018503,XP_020621387.1
OG0018504,XP_020621208.1
OG0018505,XP_020624520.1
OG0018506,XP_020624105.1
OG0018507,XP_020610293.1
OG0018508,
OG0018509,
OG0018510,XP_020624029.1
OG0018511,XP_020624083.1
OG0018512,"XP_020601333.1, XP_020606054.1"
OG0018513,XP_020623592.1
OG0018514,XP_020617582.1
OG0018515,
OG0018516,
OG0018517,XP_020609570.1
OG0018518,
OG0018519,
OG0018520,
OG0018521,
OG0018522,
OG0018523,
OG0018524,XP_020617090.1
OG0018525,
OG0018526,XP_020623441.1
OG0018527,XP_020626721.1
OG0018528,XP_020626734.1
OG0018529,"XP_020615588.1, XP_020626690.1"
OG0018530,XP_020619528.1
OG0018531,
OG0018532,
OG0018533,XP_020619506.1
OG0018534,XP_020608838.1
OG0018535,
OG0018536,XP_020614404.1
OG0018537,XP_020632048.1
OG0018538,
OG0018539,XP_020608981.1
OG0018540,
OG0018541,XP_020609111.1
OG0018542,XP_020608964.1
OG0018543,XP_020612048.1
OG0018544,
OG0018545,
OG0018546,XP_020616037.1
OG0018547,
OG0018548,XP_020612601.1
OG0018549,
OG0018550,
OG0018551,XP_020626617.1
OG0018552,"XP_020601474.1, XP_020627352.1"
OG0018553,XP_020619308.1
OG0018554,XP_020618545.1
OG0018555,
OG0018556,
OG0018557,
OG0018558,
OG0018559,XP_020607620.1
OG0018560,
OG0018561,XP_020619273.1
OG0018562,XP_020616231.1
OG0018563,"XP_020617620.1, XP_020617621.1"
OG0018564,
OG0018565,
OG0018566,XP_020607026.1
OG0018567,
OG0018568,
OG0018569,XP_020604139.1
OG0018570,XP_020618648.1
OG0018571,
OG0018572,XP_020607767.1
OG0018573,
OG0018574,XP_020617226.1
OG0018575,
OG0018576,XP_020611953.1
OG0018577,XP_020611942.1
OG0018578,
OG0018579,
OG0018580,
OG0018581,
OG0018582,
OG0018583,
OG0018584,XP_020613726.1
OG0018585,"XP_020622255.1, XP_020628951.1"
OG0018586,XP_020632305.1
OG0018587,
OG0018588,
OG0018589,
OG0018590,XP_020622700.1
OG0018591,XP_020611684.1
OG0018592,XP_020628531.1
OG0018593,
OG0018594,
OG0018595,XP_020613243.1
OG0018596,XP_020617823.1
OG0018597,
OG0018598,XP_020631752.1
OG0018599,XP_020624743.1
OG0018600,XP_020623643.1
OG0018601,
OG0018602,XP_020611506.1
OG0018603,
OG0018604,
OG0018605,XP_020611417.1
OG0018606,XP_020611416.1
OG0018607,
